 3.71535229e+08  2.88710010e+00  3.71535229e+08  2.88710037e+00  3.71535229e+08 -1.79651604e+02  3.71535229e+08  3.46346400e-01  3.71535229e+08 -8.60399822e+01  3.71535229e+08  8.90770015e+00  3.71535229e+08 -7.06195661e+01 
 3.80189396e+08  2.88772066e+00  3.80189396e+08  2.88772087e+00  3.80189396e+08 -1.79689129e+02  3.80189396e+08  3.08772901e-01  3.80189396e+08 -8.58392225e+01  3.80189396e+08  8.90832068e+00  3.80189396e+08 -7.04189464e+01 
 3.89045145e+08  2.88831284e+00  3.89045145e+08  2.88831300e+00  3.89045145e+08 -1.79726524e+02  3.89045145e+08  2.71329228e-01  3.89045145e+08 -8.56384974e+01  3.89045145e+08  8.90891283e+00  3.89045145e+08 -7.02183551e+01 
 3.98107171e+08  2.88887783e+00  3.98107171e+08  2.88887794e+00  3.98107171e+08 -1.79763805e+02  3.98107171e+08  2.33997759e-01  3.98107171e+08 -8.54378054e+01  3.98107171e+08  8.90947780e+00  3.98107171e+08 -7.00177907e+01 
 4.07380278e+08  2.88941679e+00  4.07380278e+08  2.88941684e+00  4.07380278e+08 -1.79800991e+02  4.07380278e+08  1.96760787e-01  4.07380278e+08 -8.52371453e+01  4.07380278e+08  8.91001673e+00  4.07380278e+08 -6.98172523e+01 
 4.16869383e+08  2.88993081e+00  4.16869383e+08  2.88993079e+00  4.16869383e+08 -1.79838099e+02  4.16869383e+08  1.59600520e-01  4.16869383e+08 -8.50365156e+01  4.16869383e+08  8.91053071e+00  4.16869383e+08 -6.96167388e+01 
 4.26579519e+08  2.89042092e+00  4.26579519e+08  2.89042084e+00  4.26579519e+08 -1.79875147e+02  4.26579519e+08  1.22499079e-01  4.26579519e+08 -8.48359150e+01  4.26579519e+08  8.91102079e+00  4.26579519e+08 -6.94162490e+01 
 4.36515832e+08  2.89088812e+00  4.36515832e+08  2.89088797e+00  4.36515832e+08 -1.79912153e+02  4.36515832e+08  8.54384978e-02  4.36515832e+08 -8.46353424e+01  4.36515832e+08  8.91148796e+00  4.36515832e+08 -6.92157821e+01 
 4.46683592e+08  2.89133337e+00  4.46683592e+08  2.89133315e+00  4.46683592e+08 -1.79949134e+02  4.46683592e+08  4.84007219e-02  4.46683592e+08 -8.44347966e+01  4.46683592e+08  8.91193317e+00  4.46683592e+08 -6.90153370e+01 
 4.57088190e+08  2.89175758e+00  4.57088190e+08  2.89175728e+00  4.57088190e+08 -1.79986110e+02  4.57088190e+08  1.13676042e-02  4.57088190e+08 -8.42342764e+01  4.57088190e+08  8.91235734e+00  4.57088190e+08 -6.88149128e+01 
