 3.01995172e+08  2.16567921e+00  3.01995172e+08  2.16567782e+00  3.01995172e+08 -1.79222623e+02  3.01995172e+08  7.69406215e-01  3.01995172e+08 -7.49666605e+01  3.01995172e+08  8.18627841e+00  3.01995172e+08 -1.02956239e+02 
 3.09029543e+08  2.16661970e+00  3.09029543e+08  2.16661821e+00  3.09029543e+08 -1.79260193e+02  3.09029543e+08  7.31650821e-01  3.09029543e+08 -7.47656910e+01  3.09029543e+08  8.18721885e+00  3.09029543e+08 -1.02755047e+02 
 3.16227766e+08  2.16751845e+00  3.16227766e+08  2.16751685e+00  3.16227766e+08 -1.79297432e+02  3.16227766e+08  6.94221080e-01  3.16227766e+08 -7.45647645e+01  3.16227766e+08  8.18811754e+00  3.16227766e+08 -1.02553909e+02 
 3.23593657e+08  2.16837724e+00  3.23593657e+08  2.16837552e+00  3.23593657e+08 -1.79334358e+02  3.23593657e+08  6.57101204e-01  3.23593657e+08 -7.43638794e+01  3.23593657e+08  8.18897627e+00  3.23593657e+08 -1.02352821e+02 
 3.31131121e+08  2.16919775e+00  3.31131121e+08  2.16919590e+00  3.31131121e+08 -1.79370985e+02  3.31131121e+08  6.20275314e-01  3.31131121e+08 -7.41630338e+01  3.31131121e+08  8.18979671e+00  3.31131121e+08 -1.02151782e+02 
 3.38844156e+08  2.16998160e+00  3.38844156e+08  2.16997963e+00  3.38844156e+08 -1.79407329e+02  3.38844156e+08  5.83727440e-01  3.38844156e+08 -7.39622261e+01  3.38844156e+08  8.19058050e+00  3.38844156e+08 -1.01950790e+02 
 3.46736850e+08  2.17073037e+00  3.46736850e+08  2.17072826e+00  3.46736850e+08 -1.79443407e+02  3.46736850e+08  5.47441530e-01  3.46736850e+08 -7.37614547e+01  3.46736850e+08  8.19132920e+00  3.46736850e+08 -1.01749842e+02 
 3.54813389e+08  2.17144552e+00  3.54813389e+08  2.17144327e+00  3.54813389e+08 -1.79479233e+02  3.54813389e+08  5.11401459e-01  3.54813389e+08 -7.35607179e+01  3.54813389e+08  8.19204428e+00  3.54813389e+08 -1.01548937e+02 
 3.63078055e+08  2.17212851e+00  3.63078055e+08  2.17212611e+00  3.63078055e+08 -1.79514826e+02  3.63078055e+08  4.75591030e-01  3.63078055e+08 -7.33600145e+01  3.63078055e+08  8.19272719e+00  3.63078055e+08 -1.01348073e+02 
 3.71535229e+08  2.17278068e+00  3.71535229e+08  2.17277813e+00  3.71535229e+08 -1.79550199e+02  3.71535229e+08  4.39993978e-01  3.71535229e+08 -7.31593428e+01  3.71535229e+08  8.19337929e+00  3.71535229e+08 -1.01147249e+02 
 3.80189396e+08  2.17340336e+00  3.80189396e+08  2.17340064e+00  3.80189396e+08 -1.79585371e+02  3.80189396e+08  4.04593979e-01  3.80189396e+08 -7.29587017e+01  3.80189396e+08  8.19400188e+00  3.80189396e+08 -1.00946462e+02 
 3.89045145e+08  2.17399780e+00  3.89045145e+08  2.17399491e+00  3.89045145e+08 -1.79620357e+02  3.89045145e+08  3.69374645e-01  3.89045145e+08 -7.27580898e+01  3.89045145e+08  8.19459623e+00  3.89045145e+08 -1.00745711e+02 
