f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
5.248074599999999812e+00,2.118200000000847183e-04,3.060392000000433654e-02,-7.145838550999999939e+01,-6.550976819999999634e+01
5.370317960000000390e+00,2.217899999998884653e-04,3.131494000001566747e-02,-7.125866063000000850e+01,-6.531091929999999479e+01
5.495408740000000236e+00,2.322500000002669651e-04,3.204171999999516629e-02,-7.105894707999999582e+01,-6.511212260000000640e+01
5.623413249999999586e+00,2.431800000000094997e-04,3.278498000000240609e-02,-7.085924543000000142e+01,-6.491338070000000471e+01
5.754399369999999792e+00,2.546300000001444630e-04,3.354544999999120591e-02,-7.065955615000000023e+01,-6.471469569999999294e+01
5.888436549999999770e+00,2.666200000001062165e-04,3.432297999998468185e-02,-7.045987956999999824e+01,-6.451607029999999554e+01
6.025595860000000137e+00,2.791599999998339854e-04,3.511953000000289649e-02,-7.026021620000000212e+01,-6.431750689999999793e+01
6.165950020000000364e+00,2.922899999999728493e-04,3.593324999999936153e-02,-7.006056659000000764e+01,-6.411900839999999846e+01
6.309573440000000311e+00,3.060399999998963949e-04,3.676648000001137007e-02,-6.986093107000000657e+01,-6.392057739999999910e+01
6.456542289999999795e+00,3.204199999999879367e-04,3.761885000000120272e-02,-6.966131040000000496e+01,-6.372221710000000172e+01
6.606934479999999610e+00,3.354899999998828264e-04,3.849027000001115084e-02,-6.946170478999999887e+01,-6.352393039999999758e+01
6.760829750000000082e+00,3.512500000000251532e-04,3.938199999998914791e-02,-6.926211508999999467e+01,-6.332572050000000274e+01
6.918309709999999946e+00,3.677500000001110436e-04,4.029380000000060136e-02,-6.906254157000000760e+01,-6.312759080000000012e+01
7.079457839999999891e+00,3.850199999999581735e-04,4.122660000001587832e-02,-6.886298503000000437e+01,-6.292954480000000217e+01
7.244359600000000121e+00,4.030900000002723971e-04,4.218119999998748426e-02,-6.866344597999999166e+01,-6.273158600000000007e+01
7.413102409999999587e+00,4.220099999998616624e-04,4.315760000000068430e-02,-6.846392502999999863e+01,-6.253371829999999676e+01
7.585775749999999817e+00,4.418100000003200023e-04,4.415560000001050867e-02,-6.826442287999999792e+01,-6.233594560000000229e+01
7.762471170000000420e+00,4.625400000000112755e-04,4.517659999999068532e-02,-6.806494012999999654e+01,-6.213827200000000062e+01
7.943282349999999603e+00,4.842400000000246507e-04,4.622150000000146974e-02,-6.786547735999999986e+01,-6.194070190000000053e+01
8.128305160000000029e+00,5.069399999997337147e-04,4.729019999999195534e-02,-6.766603549999999245e+01,-6.174323960000000255e+01
8.317637709999999629e+00,5.307100000000453122e-04,4.838209999999776301e-02,-6.746661514999999554e+01,-6.154588999999999999e+01
8.511380380000000301e+00,5.555699999999497152e-04,4.949970000001258086e-02,-6.726721693999999729e+01,-6.134865779999999802e+01
8.709635900000000319e+00,5.816099999997881298e-04,5.064319999999611355e-02,-6.706784195999999554e+01,-6.115154809999999941e+01
8.912509379999999481e+00,6.088500000003271850e-04,5.181160000000772925e-02,-6.686849080000000356e+01,-6.095456639999999737e+01
9.120108390000000398e+00,6.373600000002532795e-04,5.300710000000208311e-02,-6.666916437000000428e+01,-6.075771799999999701e+01
9.332543010000000194e+00,6.672000000000899433e-04,5.422889999999824795e-02,-6.646986355999999319e+01,-6.056100889999999737e+01
9.549925860000000100e+00,6.984299999999166175e-04,5.547889999999711108e-02,-6.627058935000000872e+01,-6.036444509999999752e+01
9.772372210000000337e+00,7.310999999998735177e-04,5.675750000000334694e-02,-6.607134260000000836e+01,-6.016803279999999887e+01
1.000000000000000000e+01,7.653100000002410752e-04,5.806489999997666018e-02,-6.587212439999998992e+01,-5.997177870000000155e+01
1.023292990000000025e+01,8.010899999999487875e-04,5.940079999999170468e-02,-6.567293580000000475e+01,-5.977568980000000209e+01
1.047128550000000047e+01,8.385500000001044896e-04,6.076770000001374683e-02,-6.547377785000000472e+01,-5.957977309999999704e+01
1.071519310000000047e+01,8.777499999998994440e-04,6.216460000001688968e-02,-6.527465171000000055e+01,-5.938403619999999705e+01
1.096478199999999958e+01,9.187599999997964062e-04,6.359370000001263179e-02,-6.507555872999999735e+01,-5.918848690000000090e+01
1.122018450000000023e+01,9.616800000000758075e-04,6.505350000000476030e-02,-6.487649992000000054e+01,-5.899313360000000017e+01
1.148153620000000075e+01,1.006599999999746586e-03,6.654659999998102649e-02,-6.467747683000000336e+01,-5.879798459999999949e+01
1.174897550000000024e+01,1.053600000000098902e-03,6.807330000000888504e-02,-6.447849066999999934e+01,-5.860304909999999978e+01
1.202264429999999962e+01,1.102780000000080918e-03,6.963379999999119718e-02,-6.427954311999999959e+01,-5.840833630000000198e+01
1.230268769999999989e+01,1.154249999999912291e-03,7.122809999998480635e-02,-6.408063556999999832e+01,-5.821385599999999982e+01
1.258925409999999978e+01,1.208099999999934226e-03,7.285830000000714790e-02,-6.388176976999999823e+01,-5.801961839999999881e+01
1.288249549999999921e+01,1.264450000000305607e-03,7.452490000000011605e-02,-6.368294720000000098e+01,-5.782563420000000320e+01
1.318256739999999994e+01,1.323409999999913822e-03,7.622770000000400614e-02,-6.348416989000000399e+01,-5.763191439999999943e+01
1.348962880000000020e+01,1.385090000000310795e-03,7.796899999999595821e-02,-6.328543963999999988e+01,-5.743847079999999750e+01
1.380384259999999941e+01,1.449630000000201591e-03,7.974720000001411790e-02,-6.308675843000000327e+01,-5.724531549999999669e+01
1.412537539999999936e+01,1.517170000000067631e-03,8.156439999999065549e-02,-6.288812838000000482e+01,-5.705246110000000215e+01
1.445439769999999946e+01,1.587830000000067798e-03,8.342159999997988962e-02,-6.268955165999999934e+01,-5.685992079999999760e+01
1.479108390000000028e+01,1.661749999999795335e-03,8.531910000002085326e-02,-6.249103060000000198e+01,-5.666770840000000220e+01
1.513561250000000058e+01,1.739090000000054204e-03,8.725770000000920845e-02,-6.229256763000000063e+01,-5.647583840000000066e+01
1.548816620000000022e+01,1.820009999999872008e-03,8.923799999999459942e-02,-6.209416540000000140e+01,-5.628432569999999657e+01
1.584893190000000018e+01,1.904660000000113484e-03,9.126090000000885993e-02,-6.189582659999999947e+01,-5.609318590000000171e+01
1.621810100000000077e+01,1.993210000000189552e-03,9.332720000000449545e-02,-6.169755397999999502e+01,-5.590243550000000283e+01
