f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
7.585775750000000039e-01,0.000000000000000000e+00,-2.369999947404721752e-07,-3.017037262399999804e+02,-2.990853060000000028e+02
7.762471170000000420e-01,0.000000000000000000e+00,-1.619999920876580290e-07,-2.916284758200000056e+02,-2.950025919999999928e+02
7.943282350000000491e-01,0.000000000000000000e+00,-4.869999941092828522e-07,-3.035385012400000164e+02,-2.950054789999999798e+02
8.128305160000000029e-01,0.000000000000000000e+00,-3.379999782282538945e-07,-3.058671377300000245e+02,-2.895466789999999833e+02
8.317637709999999851e-01,0.000000000000000000e+00,3.309999954126396915e-07,-2.936644565400000033e+02,-2.858352290000000266e+02
8.511380379999999857e-01,0.000000000000000000e+00,-2.520000066397187766e-07,-2.950857868600000415e+02,-2.892625059999999735e+02
8.709635900000000097e-01,0.000000000000000000e+00,3.359999993790552253e-07,-2.972682169000000272e+02,-2.968071209999999951e+02
8.912509379999999926e-01,0.000000000000000000e+00,-2.849999987120099831e-07,-3.001906088299999738e+02,-2.961647540000000163e+02
9.120108390000000176e-01,0.000000000000000000e+00,-2.860000165583187481e-07,-3.017045528400000194e+02,-2.918522960000000239e+02
9.332543009999999528e-01,0.000000000000000000e+00,3.789999993841774995e-07,-3.017046690599999579e+02,-2.898416500000000156e+02
9.549925860000000322e-01,0.000000000000000000e+00,-1.600000132384593599e-08,-3.017047286499999927e+02,-2.950013190000000236e+02
9.772372209999999892e-01,0.000000000000000000e+00,4.000000330961483996e-08,-2.989017827199999715e+02,-2.944790689999999813e+02
1.000000000000000000e+00,0.000000000000000000e+00,2.999999821895471541e-07,-3.001902293800000052e+02,-2.918544380000000160e+02
1.023292990000000069e+00,0.000000000000000000e+00,-2.239999901121336734e-07,-2.989018697399999951e+02,-2.926415900000000079e+02
1.047128550000000047e+00,0.000000000000000000e+00,-2.580000000307336450e-07,-2.983222798699999885e+02,-2.918487190000000169e+02
1.071519310000000003e+00,0.000000000000000000e+00,-2.499999993688106770e-07,-3.035396238600000061e+02,-2.922359630000000266e+02
1.096478199999999958e+00,0.000000000000000000e+00,-3.700000092976551969e-07,-2.958941967599999998e+02,-2.997622029999999995e+02
1.122018449999999889e+00,0.000000000000000000e+00,-4.799999828719592188e-07,-2.977794046099999719e+02,-2.911300459999999930e+02
1.148153619999999986e+00,0.000000000000000000e+00,-1.500000053056282923e-07,-3.035352174500000046e+02,-2.982391309999999862e+02
