f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
2.818382929999999842e+00,1.758999999998955843e-04,6.262585999999714659e-02,-6.524644709999999748e+01,-1.139297660000000008e+02
2.884031499999999859e+00,1.842399999998356463e-04,6.408346000000619824e-02,-6.504652744000000553e+01,-1.135581860000000063e+02
2.951209229999999906e+00,1.929700000000700300e-04,6.557567999999491803e-02,-6.484661164999999983e+01,-1.131855000000000047e+02
3.019951719999999895e+00,2.021100000000330965e-04,6.710168000000749089e-02,-6.464669954000000018e+01,-1.128117469999999969e+02
3.090295429999999843e+00,2.116800000000473858e-04,6.866273999997929423e-02,-6.444679159999999740e+01,-1.124369669999999957e+02
3.162277659999999990e+00,2.216999999999913484e-04,7.026135999998928128e-02,-6.424688774000000535e+01,-1.120611970000000071e+02
3.235936569999999790e+00,2.321799999998042097e-04,7.189621000000556705e-02,-6.404698836000000028e+01,-1.116844729999999970e+02
3.311311209999999949e+00,2.431700000000702744e-04,7.356921999999599393e-02,-6.384709349999999972e+01,-1.113068329999999975e+02
3.388441559999999964e+00,2.546699999999013642e-04,7.528058999997710998e-02,-6.364720334999999807e+01,-1.109283099999999962e+02
3.467368500000000076e+00,2.667100000000033333e-04,7.703278999997564824e-02,-6.344731812999999931e+01,-1.105489400000000018e+02
3.548133889999999901e+00,2.793100000002546324e-04,7.882464000002187277e-02,-6.324743815000000069e+01,-1.101687550000000044e+02
3.630780549999999884e+00,2.925000000000288480e-04,8.065829999998186395e-02,-6.304756353000000502e+01,-1.097877880000000062e+02
3.715352289999999780e+00,3.063199999999710599e-04,8.253528999998138715e-02,-6.284769444999999877e+01,-1.094060709999999972e+02
3.801893960000000128e+00,3.207800000000204932e-04,8.445455999998330299e-02,-6.264783120999999966e+01,-1.090236330000000038e+02
3.890451450000000033e+00,3.359199999999340491e-04,8.641950000000520049e-02,-6.244797417000000195e+01,-1.086405040000000071e+02
3.981071710000000152e+00,3.517799999999127181e-04,8.842896999999538821e-02,-6.224812330999999688e+01,-1.082567130000000049e+02
4.073802780000000290e+00,3.683699999998957253e-04,9.048633000000450011e-02,-6.204827914999999905e+01,-1.078722879999999975e+02
4.168693829999999600e+00,3.857499999999625118e-04,9.259048000001257606e-02,-6.184844183999999956e+01,-1.074872550000000047e+02
4.265795190000000403e+00,4.039499999999307533e-04,9.474387000000206172e-02,-6.164861166000000026e+01,-1.071016419999999982e+02
4.365158319999999925e+00,4.229900000001229898e-04,9.694659000001593085e-02,-6.144878889000000299e+01,-1.067154730000000029e+02
4.466835920000000293e+00,4.429299999997304838e-04,9.920131999999171057e-02,-6.124897387000000037e+01,-1.063287739999999957e+02
4.570881899999999831e+00,4.637999999999031786e-04,1.015074500000139324e-01,-6.104916691000000384e+01,-1.059415670000000063e+02
4.677351409999999987e+00,4.856499999998931116e-04,1.038670499999909680e-01,-6.084936826999999937e+01,-1.055538760000000025e+02
4.786300920000000403e+00,5.085300000002845877e-04,1.062809499999843865e-01,-6.064957840999999661e+01,-1.051657229999999998e+02
4.897788189999999986e+00,5.324799999999463296e-04,1.087517299999944953e-01,-6.044979759999999658e+01,-1.047771299999999997e+02
5.011872340000000037e+00,5.575399999999675060e-04,1.112788099999875158e-01,-6.025002607999999782e+01,-1.043881180000000057e+02
5.128613839999999868e+00,5.837899999998619194e-04,1.138654500000200187e-01,-6.005026443999999941e+01,-1.039987069999999960e+02
5.248074599999999812e+00,6.112599999998913347e-04,1.165108099999940805e-01,-5.985051303000000189e+01,-1.036089159999999936e+02
5.370317960000000390e+00,6.400200000000744183e-04,1.192179599999860784e-01,-5.965077208999999669e+01,-1.032187660000000022e+02
5.495408740000000236e+00,6.701300000000465218e-04,1.219879600000126629e-01,-5.945104216000000008e+01,-1.028282739999999933e+02
5.623413249999999586e+00,7.016399999999478609e-04,1.248208599999998114e-01,-5.925132364000000251e+01,-1.024374569999999949e+02
5.754399369999999792e+00,7.346300000001804165e-04,1.277197699999987890e-01,-5.905161692999999445e+01,-1.020463349999999991e+02
5.888436549999999770e+00,7.691599999999354509e-04,1.306858899999951973e-01,-5.885192247000000521e+01,-1.016549219999999991e+02
6.025595860000000137e+00,8.053100000000590342e-04,1.337205400000129885e-01,-5.865224079000000046e+01,-1.012632360000000062e+02
6.165950020000000364e+00,8.431499999996816541e-04,1.368252400000073976e-01,-5.845257235999999779e+01,-1.008712919999999968e+02
6.309573440000000311e+00,8.827599999996493807e-04,1.400006899999937104e-01,-5.825291770999999841e+01,-1.004791060000000016e+02
6.456542289999999795e+00,9.242199999999201054e-04,1.432498799999848416e-01,-5.805327731999999941e+01,-1.000866919999999993e+02
6.606934479999999610e+00,9.676100000000076307e-04,1.465740900000014335e-01,-5.785365179000000069e+01,-9.969406480000000670e+01
6.760829750000000082e+00,1.013040000000131613e-03,1.499750000000119599e-01,-5.765404146000000196e+01,-9.930123879999999303e+01
