f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
5.248074600000000034e-01,8.353827860000000882e+00,2.374862649999999853e+00,-2.892491250000000136e+01,-3.020977269999999848e+01,-3.787250639999999891e+01
5.370317959999999502e-01,8.354139310000000762e+00,2.375183300000000219e+00,-2.891989699999999885e+01,-3.020782760000000167e+01,-3.785861109999999741e+01
5.495408739999999570e-01,8.354435499999999237e+00,2.375488859999999924e+00,-2.891466559999999930e+01,-3.020580040000000110e+01,-3.784409389999999718e+01
5.623413250000000030e-01,8.354717049999999645e+00,2.375779969999999963e+00,-2.890920799999999957e+01,-3.020368669999999867e+01,-3.782893049999999846e+01
5.754399369999999569e-01,8.354984540000000237e+00,2.376057229999999798e+00,-2.890351360000000014e+01,-3.020148239999999973e+01,-3.781309590000000043e+01
5.888436550000000214e-01,8.355238529999999386e+00,2.376321209999999962e+00,-2.889757120000000157e+01,-3.019918290000000027e+01,-3.779656399999999650e+01
6.025595860000000359e-01,8.355479530000000210e+00,2.376572449999999836e+00,-2.889136930000000092e+01,-3.019678340000000105e+01,-3.777930829999999673e+01
6.165950019999999476e-01,8.355708059999999548e+00,2.376811490000000138e+00,-2.888489590000000007e+01,-3.019427909999999926e+01,-3.776130119999999835e+01
6.309573440000000311e-01,8.355924579999999935e+00,2.377038820000000108e+00,-2.887813859999999977e+01,-3.019166480000000163e+01,-3.774251430000000340e+01
6.456542290000000239e-01,8.356129550000000350e+00,2.377254909999999999e+00,-2.887108440000000087e+01,-3.018893519999999953e+01,-3.772291849999999869e+01
6.606934479999999610e-01,8.356323379999999190e+00,2.377460210000000185e+00,-2.886371979999999837e+01,-3.018608469999999855e+01,-3.770248380000000310e+01
6.760829750000000304e-01,8.356506500000000059e+00,2.377655139999999889e+00,-2.885603090000000037e+01,-3.018310759999999959e+01,-3.768117929999999660e+01
6.918309710000000168e-01,8.356679270000000770e+00,2.377840130000000052e+00,-2.884800309999999968e+01,-3.017999770000000126e+01,-3.765897350000000188e+01
7.079457839999999669e-01,8.356842049999999134e+00,2.378015539999999817e+00,-2.883962149999999980e+01,-3.017674879999999860e+01,-3.763583380000000034e+01
7.244359599999999899e-01,8.356995189999999241e+00,2.378181749999999983e+00,-2.883087030000000084e+01,-3.017335429999999974e+01,-3.761172719999999714e+01
7.413102409999999809e-01,8.357139009999999146e+00,2.378339110000000201e+00,-2.882173330000000178e+01,-3.016980739999999983e+01,-3.758661959999999880e+01
7.585775750000000039e-01,8.357273810000000580e+00,2.378487929999999917e+00,-2.881219370000000168e+01,-3.016610090000000000e+01,-3.756047639999999888e+01
7.762471170000000420e-01,8.357399859999999236e+00,2.378628550000000175e+00,-2.880223409999999973e+01,-3.016222750000000019e+01,-3.753326210000000174e+01
7.943282350000000491e-01,8.357517429999999692e+00,2.378761240000000221e+00,-2.879183629999999994e+01,-3.015817930000000047e+01,-3.750494049999999646e+01
8.128305160000000029e-01,8.357626769999999539e+00,2.378886290000000070e+00,-2.878098149999999933e+01,-3.015394819999999854e+01,-3.747547490000000181e+01
8.317637709999999851e-01,8.357728110000000044e+00,2.379003959999999918e+00,-2.876965039999999973e+01,-3.014952590000000043e+01,-3.744482789999999994e+01
8.511380379999999857e-01,8.357821649999999991e+00,2.379114490000000082e+00,-2.875782279999999957e+01,-3.014490359999999924e+01,-3.741296150000000154e+01
8.709635900000000097e-01,8.357907600000000770e+00,2.379218119999999992e+00,-2.874547779999999975e+01,-3.014007219999999876e+01,-3.737983700000000198e+01
8.912509379999999926e-01,8.357986130000000458e+00,2.379315070000000087e+00,-2.873259399999999886e+01,-3.013502199999999931e+01,-3.734541560000000260e+01
9.120108390000000176e-01,8.358057410000000687e+00,2.379405530000000102e+00,-2.871914900000000159e+01,-3.012974320000000006e+01,-3.730965779999999654e+01
9.332543009999999528e-01,8.358121589999999657e+00,2.379489710000000091e+00,-2.870511979999999852e+01,-3.012422550000000143e+01,-3.727252370000000070e+01
