f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
6.918309710000000168e-01,2.820000000181011046e-06,3.980264999995597464e-03,-8.918485746999999719e+01,-1.101936829999999929e+02
7.079457839999999669e-01,3.009999999914469981e-06,4.073148000003357083e-03,-8.898483424999999158e+01,-1.099932929999999942e+02
7.244359599999999899e-01,3.190000000152792836e-06,4.168021999987558956e-03,-8.878481249000000730e+01,-1.097929210000000069e+02
7.413102409999999809e-01,3.389999999825477062e-06,4.265161000006401082e-03,-8.858479221000000337e+01,-1.095925660000000050e+02
7.585775750000000039e-01,3.599999999881475787e-06,4.364019999997026389e-03,-8.838477351000000226e+01,-1.093922280000000029e+02
7.762471170000000420e-01,3.809999999937474513e-06,4.466247999999950480e-03,-8.818475605999999800e+01,-1.091919050000000055e+02
7.943282350000000491e-01,4.029999999932698529e-06,4.569695000014917241e-03,-8.798474013000000582e+01,-1.089915979999999962e+02
8.128305160000000029e-01,4.269999999806373125e-06,4.676422000017055325e-03,-8.778472536999998965e+01,-1.087913060000000058e+02
8.317637709999999851e-01,4.520000000063362222e-06,4.785708999975213374e-03,-8.758471210999999812e+01,-1.085910269999999969e+02
8.511380379999999857e-01,4.779999999815487399e-06,4.897066000012273435e-03,-8.738469995000001234e+01,-1.083907619999999952e+02
8.709635900000000097e-01,5.049999999950927076e-06,5.011241000005384194e-03,-8.718468909999999994e+01,-1.081905100000000033e+02
8.912509379999999926e-01,5.339999999964817334e-06,5.127231000017218321e-03,-8.698467952999999397e+01,-1.079902699999999953e+02
9.120108390000000176e-01,5.639999999917932882e-06,5.247292999996489016e-03,-8.678467111000000500e+01,-1.077900419999999997e+02
9.332543009999999528e-01,5.950000000254362931e-06,5.368950999979915650e-03,-8.658466398999999569e+01,-1.075898250000000047e+02
