f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
9.332543010000000194e+00,6.871199999998189867e-04,5.126110000000494438e-02,-6.695343746000000351e+01,-4.272095329999999791e+01
9.549925860000000100e+00,7.193199999999677630e-04,5.244419999999649917e-02,-6.675375173000000473e+01,-4.252621800000000007e+01
9.772372210000000337e+00,7.530299999998213423e-04,5.365349999999580177e-02,-6.655407435000000760e+01,-4.233171829999999858e+01
1.000000000000000000e+01,7.882999999999640295e-04,5.488969999998971616e-02,-6.635440552000000025e+01,-4.213746460000000127e+01
1.023292990000000025e+01,8.252299999997880775e-04,5.615499999998974090e-02,-6.615474541000000386e+01,-4.194346769999999935e+01
1.047128550000000047e+01,8.638599999999385659e-04,5.744759999998905187e-02,-6.595509411000000455e+01,-4.174973889999999699e+01
1.071519310000000047e+01,9.043000000001910621e-04,5.876939999998853636e-02,-6.575545173999999804e+01,-4.155629009999999823e+01
1.096478199999999958e+01,9.466099999997368286e-04,6.012140000001409135e-02,-6.555581855999999163e+01,-4.136313340000000238e+01
1.122018450000000023e+01,9.909000000001277897e-04,6.150410000000761102e-02,-6.535619464999999195e+01,-4.117028179999999793e+01
1.148153620000000075e+01,1.037239999999606255e-03,6.291730000000939071e-02,-6.515658016999999802e+01,-4.097774869999999936e+01
1.174897550000000024e+01,1.085740000000168237e-03,6.436189999999442080e-02,-6.495697534999999334e+01,-4.078554789999999741e+01
1.202264429999999962e+01,1.136479999999995272e-03,6.583960000000388391e-02,-6.475738026000000502e+01,-4.059369420000000162e+01
1.230268769999999989e+01,1.189590000000073644e-03,6.734979999998813582e-02,-6.455779536999999380e+01,-4.040220260000000252e+01
1.258925409999999978e+01,1.245159999999856382e-03,6.889370000001804328e-02,-6.435822066000000063e+01,-4.021108920000000353e+01
1.288249549999999921e+01,1.303310000000390545e-03,7.047120000001427798e-02,-6.415865653000000179e+01,-4.002037039999999735e+01
1.318256739999999994e+01,1.364149999999675344e-03,7.208389999999553766e-02,-6.395910323999999747e+01,-3.983006340000000023e+01
1.348962880000000020e+01,1.427829999999907784e-03,7.373300000000426735e-02,-6.375956103000000041e+01,-3.964018630000000343e+01
1.380384259999999941e+01,1.494439999999652713e-03,7.541710000000989567e-02,-6.356003022999999530e+01,-3.945075779999999810e+01
1.412537539999999936e+01,1.564150000000097407e-03,7.713959999998110106e-02,-6.336051128999999804e+01,-3.926179739999999896e+01
1.445439769999999946e+01,1.637080000000068480e-03,7.889890000001287262e-02,-6.316100459000000455e+01,-3.907332540000000165e+01
1.479108390000000028e+01,1.713379999999986580e-03,8.069699999998647399e-02,-6.296151036999999917e+01,-3.888536320000000046e+01
1.513561250000000058e+01,1.793230000000090030e-03,8.253479999999058236e-02,-6.276202924000000394e+01,-3.869793270000000263e+01
1.548816620000000022e+01,1.876760000000032846e-03,8.441150000001584885e-02,-6.256256171999999793e+01,-3.851105679999999865e+01
